4, 80.000000
5, 80.000000
6, 80.000000
7, 80.000000
8, 80.000000
9, 80.000000
10, 80.000000
11, 80.000000
12, 80.000000
13, 80.000000
14, 80.000000
15, 80.000000
16, 80.000000
17, 80.000000
18, 80.000000
19, 80.000000
20, 80.000000
21, 80.000000
22, 80.000000
23, 80.000000
24, 80.000000
25, 80.000000
26, 80.000000
27, 80.000000
28, 80.000000
29, 80.000000
30, 80.000000
31, 80.000000
32, 80.000000
33, 80.000000
34, 80.000000
35, 80.000000
36, 80.000000
37, 80.000000
38, 80.000000
39, 80.000000
40, 80.000000
41, 80.000000
42, 80.000000
43, 80.000000
44, 80.000000
45, 80.000000
46, 28.100000
47, 24.891304
48, 19.529411
49, 17.852942
50, 28.100000
51, 45.083332
52, 80.000000
53, 80.000000
54, 80.000000
55, 80.000000
56, 80.000000
57, 68.714287
58, 56.200001
59, 48.250000
60, 43.000000
61, 37.789474
62, 37.947369
63, 49.916668
64, 53.900002
65, 54.000000
66, 50.000000
67, 39.105263
68, 31.315788
69, 22.673912
70, 80.000000
71, 80.000000
72, 80.000000
73, 80.000000
74, 80.000000
75, 80.000000
76, 80.000000
77, 80.000000
78, 80.000000
79, 43.166668
80, 28.166666
81, 26.200001
82, 35.894737
83, 37.947369
84, 40.416668
85, 40.416668
86, 32.421051
87, 14.469697
88, 14.893939
89, 13.992424
90, 24.108696
91, 80.000000
92, 80.000000
93, 80.000000
94, 80.000000
95, 0.000000
96, 0.000000
97, 0.000000
98, 0.000000
99, 6.490000
100, 30.157894
101, 80.000000
102, 80.000000
103, 80.000000
104, 12.750000
105, 12.765152
106, 80.000000
107, 32.526318
108, 80.000000
109, 80.000000
110, 80.000000
111, 80.000000
112, 80.000000
113, 80.000000
114, 80.000000
115, 80.000000
116, 80.000000
117, 80.000000
118, 80.000000
119, 80.000000
120, 80.000000
121, 80.000000
122, 80.000000
123, 80.000000
124, 80.000000
125, 80.000000
126, 80.000000
127, 80.000000
128, 80.000000
129, 80.000000
130, 80.000000
131, 80.000000
132, 80.000000
133, 80.000000
134, 80.000000
135, 80.000000
136, 80.000000
137, 80.000000
138, 80.000000
139, 80.000000
140, 80.000000
141, 80.000000
142, 80.000000
143, 80.000000
144, 80.000000
145, 80.000000
146, 80.000000
147, 80.000000
148, 80.000000
149, 80.000000
150, 80.000000
151, 80.000000
152, 80.000000
153, 13.886364
154, 14.916667
155, 14.727273
156, 13.727273
157, 7.526087
158, 80.000000
159, 80.000000
160, 80.000000
161, 80.000000
162, 38.947369
163, 9.511628
164, 8.576744
165, 17.779411
166, 23.108696
167, 27.466667
168, 40.333336
169, 80.000000
170, 80.000000
171, 80.000000
172, 80.000000
173, 80.000000
174, 80.000000
175, 80.000000
176, 80.000000
177, 80.000000
178, 80.000000
179, 80.000000
180, 80.000000
181, 80.000000
182, 80.000000
183, 80.000000
184, 80.000000
185, 80.000000
186, 80.000000
187, 80.000000
188, 80.000000
189, 80.000000
190, 80.000000
191, 80.000000
192, 80.000000
193, 80.000000
194, 80.000000
195, 80.000000
196, 80.000000
197, 80.000000
198, 80.000000
199, 80.000000
200, 80.000000
201, 80.000000
202, 80.000000
203, 80.000000
204, 80.000000
205, 80.000000
206, 80.000000
207, 80.000000
208, 80.000000
209, 80.000000
210, 80.000000
211, 0.000000
212, 0.000000
213, 13.719697
214, 17.735294
215, 64.857140
216, 58.400002
217, 80.000000
218, 80.000000
219, 80.000000
220, 80.000000
221, 80.000000
222, 80.000000
223, 80.000000
224, 80.000000
225, 80.000000
226, 80.000000
227, 80.000000
228, 80.000000
229, 80.000000
230, 80.000000
231, 80.000000
232, 80.000000
233, 80.000000
234, 80.000000
235, 80.000000
236, 80.000000
